# matmul, with varying cutoff
# prog: CUTOFF={cutoff} EXTRA_DOMAINS=6 ./_build/default/bench/matmul/run.exe {impl} 500
# columns: cutoff, sequential, parabs, domainslib, moonpool-fifo, moonpool-ws
1 2.44567 0.515127 0.467677 0.484559 0.505798 
5 2.31444 0.498395 0.471665 0.495343 0.49689 
10 2.28345 0.509541 0.489985 0.507204 0.565781 
50 2.33438 0.544202 0.514182 0.56582 0.605925 
100 2.29016 0.657247 0.626972 0.618501 0.606218 
200 2.29823 0.735003 0.715433 1.07542 1.02096 
400 2.28476 1.23147 1.27016 2.00294 1.97832 
